Iteration,Energy,Positional_error,Obstacle_distance,Task success,RNS,HV,Parameters
58,160.08,0.97,0.4,0,0.4,0.56,"{'controller_frequency': 6.794992204755545, 'planner_patience': 6.376792728900909, 'controller_patience': 5.357073407620192, 'conservative_reset_dist': 4.772342104464769, 'acc_lim_theta': 1.8498938370496034, 'acc_lim_trans': 0.32542103268206124, 'acc_lim_x': 2.3103910349309444, 'forward_point_distance': 0.6850776135921478, 'goal_distance_bias': 11.863020616583526, 'max_scaling_factor': 0.48445991128683097, 'max_vel_theta': 1.4257781011983752, 'max_vel_trans': 0.5378844063263386, 'max_vel_x': 0.6954454234801233, 'min_vel_theta': 1.9451595861464739, 'min_vel_trans': 0.11498806523159147, 'min_vel_x': -0.27863429468125106, 'occdist_scale': 0.3405019891448319, 'oscillation_reset_angle': 0.3659884538501501, 'path_distance_bias': 45.06601940840483, 'scaling_speed': 0.28932335153222083, 'sim_granularity': 0.030475950390100478, 'sim_time': 0.7944751288741827, 'stop_time_buffer': 0.7830346597358584, 'theta_stopped_vel': 0.0816224692389369, 'trans_stopped_vel': 0.12927086045965552, 'vth_samples': 12, 'vx_samples': 3, 'vy_samples': 4, 'publish_frequency': 4.962448420934379, 'resolution': 0.12326267552562059, 'transform_tolerance': 1.0673392554745078, 'update_frequency': 5.453543717972934, 'cost_scaling_factor': 6.643895289860666, 'inflation_radius': 0.4850562661886215, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
59,64.0,0.84,0.8,0,0.8,0.79,"{'controller_frequency': 4.446845095604658, 'planner_patience': 4.955470409244299, 'controller_patience': 5.377556078135967, 'conservative_reset_dist': 3.971744205802679, 'acc_lim_theta': 3.604840245936066, 'acc_lim_trans': 0.2019264690577984, 'acc_lim_x': 1.9422636032104492, 'forward_point_distance': 0.3416846039704978, 'goal_distance_bias': 37.45136540848762, 'max_scaling_factor': 0.1647605184465647, 'max_vel_theta': 0.6756635485216975, 'max_vel_trans': 0.6741795133799314, 'max_vel_x': 0.6426520147360861, 'min_vel_theta': 2.525559323374182, 'min_vel_trans': 0.11060051741078497, 'min_vel_x': -0.19983454663306474, 'occdist_scale': 0.10089549734257161, 'oscillation_reset_angle': 0.14039665050804617, 'path_distance_bias': 37.588838040828705, 'scaling_speed': 0.3111917098984122, 'sim_granularity': 0.040956801837310194, 'sim_time': 2.6709553143009543, 'stop_time_buffer': 1.3167270915582776, 'theta_stopped_vel': 0.05305809210985899, 'trans_stopped_vel': 0.12464129328727722, 'vth_samples': 27, 'vx_samples': 4, 'vy_samples': 7, 'publish_frequency': 5.055566946044564, 'resolution': 0.14664664665237068, 'transform_tolerance': 0.5207842018455267, 'update_frequency': 3.4091626470908523, 'cost_scaling_factor': 9.715723467990756, 'inflation_radius': 1.1097309976816176, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
60,65.8,0.6,0.8,0,0.8,0.8,"{'controller_frequency': 5.834006894379854, 'planner_patience': 5.0159528888762, 'controller_patience': 5.315161034464836, 'conservative_reset_dist': 4.200633563101292, 'acc_lim_theta': 1.8853797209449112, 'acc_lim_trans': 0.36423779614269736, 'acc_lim_x': 2.4696391113102436, 'forward_point_distance': 0.2805030754767358, 'goal_distance_bias': 23.690356048755348, 'max_scaling_factor': 0.25448067523539064, 'max_vel_theta': 0.9344158261083066, 'max_vel_trans': 0.5877056831493974, 'max_vel_x': 0.5890178126748651, 'min_vel_theta': 2.46049939468503, 'min_vel_trans': 0.1659375436604023, 'min_vel_x': -0.27687572026625273, 'occdist_scale': 0.33171486873179673, 'oscillation_reset_angle': 0.21369556337594986, 'path_distance_bias': 12.557857856154442, 'scaling_speed': 0.24663685634732246, 'sim_granularity': 0.017224751114845276, 'sim_time': 0.5879616811871529, 'stop_time_buffer': 0.23940758537501097, 'theta_stopped_vel': 0.10443126345053315, 'trans_stopped_vel': 0.14064800497144458, 'vth_samples': 28, 'vx_samples': 6, 'vy_samples': 2, 'publish_frequency': 1.409664991311729, 'resolution': 0.08756655394099654, 'transform_tolerance': 1.2044206885620952, 'update_frequency': 5.47057771962136, 'cost_scaling_factor': 15.363131010904908, 'inflation_radius': 0.7248972438275814, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
61,37.4,0.65,0.85,0,0.8,0.87,"{'controller_frequency': 4.126258175820112, 'planner_patience': 4.585580620914698, 'controller_patience': 6.714894458651543, 'conservative_reset_dist': 1.5093057826161385, 'acc_lim_theta': 1.5737703123129905, 'acc_lim_trans': 0.4536848839372397, 'acc_lim_x': 3.840743839740753, 'forward_point_distance': 0.2682694498449564, 'goal_distance_bias': 11.12778449896723, 'max_scaling_factor': 0.44968048520386217, 'max_vel_theta': 1.2223206227645278, 'max_vel_trans': 0.6869943184778095, 'max_vel_x': 0.5396663247607648, 'min_vel_theta': 2.048234569374472, 'min_vel_trans': 0.1499807889573276, 'min_vel_x': -0.06248358590528369, 'occdist_scale': 0.14004940553568304, 'oscillation_reset_angle': 0.34846790805459027, 'path_distance_bias': 35.1419086009264, 'scaling_speed': 0.339633958786726, 'sim_granularity': 0.016735868817195295, 'sim_time': 1.366707912646234, 'stop_time_buffer': 1.3383738223463297, 'theta_stopped_vel': 0.06152336671948433, 'trans_stopped_vel': 0.08485853634774684, 'vth_samples': 20, 'vx_samples': 3, 'vy_samples': 1, 'publish_frequency': 2.2477667164057493, 'resolution': 0.05853170523419976, 'transform_tolerance': 0.8072914438322187, 'update_frequency': 4.138329633511603, 'cost_scaling_factor': 3.501765231601894, 'inflation_radius': 0.3694817181676626, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
62,36.48,0.17,0.63,1,1.0,0.9,"{'controller_frequency': 4.227837409824133, 'planner_patience': 3.6293677873909473, 'controller_patience': 5.391837440431118, 'conservative_reset_dist': 1.8955017514526844, 'acc_lim_theta': 5.168931069318205, 'acc_lim_trans': 0.3819352090358734, 'acc_lim_x': 4.105386987328529, 'forward_point_distance': 0.2653063083067536, 'goal_distance_bias': 6.511008068919182, 'max_scaling_factor': 0.1627184018492699, 'max_vel_theta': 1.7802666313946247, 'max_vel_trans': 0.6787074283696711, 'max_vel_x': 0.7089501287788152, 'min_vel_theta': 2.7798152924515307, 'min_vel_trans': 0.10340010961517693, 'min_vel_x': -0.2657022764906287, 'occdist_scale': 0.21079691918566823, 'oscillation_reset_angle': 0.4362484451383353, 'path_distance_bias': 32.82658044248819, 'scaling_speed': 0.15181070435792207, 'sim_granularity': 0.029712765729054808, 'sim_time': 0.5999251827597618, 'stop_time_buffer': 0.3586983976885676, 'theta_stopped_vel': 0.11080973530188203, 'trans_stopped_vel': 0.07855971548706293, 'vth_samples': 27, 'vx_samples': 6, 'vy_samples': 7, 'publish_frequency': 3.3779742512851954, 'resolution': 0.026022199392318725, 'transform_tolerance': 0.6241478335112334, 'update_frequency': 4.695083912461996, 'cost_scaling_factor': 12.75031336210668, 'inflation_radius': 1.1138948556035757, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
63,37.36,0.18,0.4,1,1.0,0.9,"{'controller_frequency': 5.838367972522974, 'planner_patience': 6.253028277307749, 'controller_patience': 6.72941055893898, 'conservative_reset_dist': 2.3161326982080936, 'acc_lim_theta': 3.1106055307202043, 'acc_lim_trans': 0.43959566205739975, 'acc_lim_x': 3.888922441750765, 'forward_point_distance': 0.4014496564865112, 'goal_distance_bias': 36.862486372701824, 'max_scaling_factor': 0.1196883574128151, 'max_vel_theta': 0.9545538653619587, 'max_vel_trans': 0.6070591912139207, 'max_vel_x': 0.3895276986993849, 'min_vel_theta': 2.955775556154549, 'min_vel_trans': 0.19340847274288536, 'min_vel_x': -0.14655848946422337, 'occdist_scale': 0.3670147258788347, 'oscillation_reset_angle': 0.11573410965502262, 'path_distance_bias': 42.19819560647011, 'scaling_speed': 0.15391980726271867, 'sim_granularity': 0.03334421393461526, 'sim_time': 0.926592631265521, 'stop_time_buffer': 0.24450858272612094, 'theta_stopped_vel': 0.06977290380746126, 'trans_stopped_vel': 0.13775715911760927, 'vth_samples': 27, 'vx_samples': 5, 'vy_samples': 3, 'publish_frequency': 3.114097783342004, 'resolution': 0.03732245422899723, 'transform_tolerance': 1.6818931942805648, 'update_frequency': 2.3801446417346597, 'cost_scaling_factor': 17.450479172170162, 'inflation_radius': 1.4361681248992682, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
64,96.4,1.86,0.4,0,0.4,0.66,"{'controller_frequency': 4.975284442305565, 'planner_patience': 4.9869017861783504, 'controller_patience': 6.361897900700569, 'conservative_reset_dist': 2.5264108180999756, 'acc_lim_theta': 5.154700504243374, 'acc_lim_trans': 0.23529024571180346, 'acc_lim_x': 4.000587057322264, 'forward_point_distance': 0.5725349242798984, 'goal_distance_bias': 27.9155899817124, 'max_scaling_factor': 0.13039965331554415, 'max_vel_theta': 0.6132768797688186, 'max_vel_trans': 0.38630344038829206, 'max_vel_x': 0.39273646725341677, 'min_vel_theta': 1.5491986381821334, 'min_vel_trans': 0.10531026748940349, 'min_vel_x': -0.14717061594128608, 'occdist_scale': 0.49329317826777697, 'oscillation_reset_angle': 0.1875958200544119, 'path_distance_bias': 17.394535839557648, 'scaling_speed': 0.24798095598816872, 'sim_granularity': 0.033266886658966544, 'sim_time': 2.1678354516625404, 'stop_time_buffer': 0.2579814312979579, 'theta_stopped_vel': 0.05487859668210149, 'trans_stopped_vel': 0.07810344314202666, 'vth_samples': 29, 'vx_samples': 8, 'vy_samples': 9, 'publish_frequency': 2.8142381636425853, 'resolution': 0.09926633296534419, 'transform_tolerance': 0.6801207059994341, 'update_frequency': 4.08865119703114, 'cost_scaling_factor': 12.718112297356129, 'inflation_radius': 1.1687188502401114, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
65,60.52,0.16,0.54,1,1.0,0.84,"{'controller_frequency': 4.8715477883815765, 'planner_patience': 3.598264843225479, 'controller_patience': 3.642364341765642, 'conservative_reset_dist': 1.8282741345465183, 'acc_lim_theta': 1.844442909024656, 'acc_lim_trans': 0.24661933407187464, 'acc_lim_x': 4.241253852844238, 'forward_point_distance': 0.5892531069926917, 'goal_distance_bias': 14.096938483417034, 'max_scaling_factor': 0.1672471944242716, 'max_vel_theta': 0.6982661243528128, 'max_vel_trans': 0.4850857982877642, 'max_vel_x': 0.48391674240119753, 'min_vel_theta': 2.976034705527127, 'min_vel_trans': 0.14396449215710164, 'min_vel_x': -0.22942372737452388, 'occdist_scale': 0.19010429899208248, 'oscillation_reset_angle': 0.42876515649259095, 'path_distance_bias': 43.83353766053915, 'scaling_speed': 0.3231131991371512, 'sim_granularity': 0.04113211845047772, 'sim_time': 1.5777444783598185, 'stop_time_buffer': 0.25507537163794036, 'theta_stopped_vel': 0.09322553081437945, 'trans_stopped_vel': 0.07997802151367069, 'vth_samples': 19, 'vx_samples': 3, 'vy_samples': 4, 'publish_frequency': 1.9421777492389083, 'resolution': 0.10487038427963853, 'transform_tolerance': 0.562336372025311, 'update_frequency': 2.951816324144602, 'cost_scaling_factor': 2.9662429289892316, 'inflation_radius': 1.330731487646699, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
66,76.6,2.94,0.62,0,0.2,0.65,"{'controller_frequency': 3.591180443763733, 'planner_patience': 5.965828493237495, 'controller_patience': 4.444176707416773, 'conservative_reset_dist': 1.1177568659186363, 'acc_lim_theta': 4.642858716938645, 'acc_lim_trans': 0.2951690528541804, 'acc_lim_x': 3.719042517244816, 'forward_point_distance': 0.2975396405905485, 'goal_distance_bias': 13.848128849640489, 'max_scaling_factor': 0.2716257952153683, 'max_vel_theta': 1.9290580679662526, 'max_vel_trans': 0.49506165613420305, 'max_vel_x': 0.5553553536068648, 'min_vel_theta': 1.6225903909653425, 'min_vel_trans': 0.1791536477394402, 'min_vel_x': -0.223204212449491, 'occdist_scale': 0.17481942246668042, 'oscillation_reset_angle': 0.46050683856010444, 'path_distance_bias': 12.991640120744705, 'scaling_speed': 0.27270663250237703, 'sim_granularity': 0.024717243472114205, 'sim_time': 0.5344595825299621, 'stop_time_buffer': 0.5667791103944182, 'theta_stopped_vel': 0.06334698805585504, 'trans_stopped_vel': 0.14579486520960927, 'vth_samples': 27, 'vx_samples': 5, 'vy_samples': 14, 'publish_frequency': 3.04888419713825, 'resolution': 0.13365628560073675, 'transform_tolerance': 0.4219983650371433, 'update_frequency': 5.372386084869504, 'cost_scaling_factor': 13.212513349950314, 'inflation_radius': 1.108589043840766, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
67,105.16,1.14,0.84,0,0.4,0.68,"{'controller_frequency': 4.303871959447861, 'planner_patience': 6.137390084564686, 'controller_patience': 4.543154310435057, 'conservative_reset_dist': 3.1994926184415817, 'acc_lim_theta': 2.8621952566318214, 'acc_lim_trans': 0.4087120790034533, 'acc_lim_x': 2.718012437224388, 'forward_point_distance': 0.6533829117193818, 'goal_distance_bias': 30.13745044823736, 'max_scaling_factor': 0.30049199387431147, 'max_vel_theta': 1.174321309197694, 'max_vel_trans': 0.356380535569042, 'max_vel_x': 0.5197377481497825, 'min_vel_theta': 2.6545015876181424, 'min_vel_trans': 0.1300810162909329, 'min_vel_x': -0.27009651074185964, 'occdist_scale': 0.0758481880184263, 'oscillation_reset_angle': 0.4163067158311605, 'path_distance_bias': 21.954961195588112, 'scaling_speed': 0.2838418742641806, 'sim_granularity': 0.0331339050270617, 'sim_time': 2.5323595199733973, 'stop_time_buffer': 0.6582577457651495, 'theta_stopped_vel': 0.11256304308772087, 'trans_stopped_vel': 0.11530721951276064, 'vth_samples': 28, 'vx_samples': 10, 'vy_samples': 5, 'publish_frequency': 5.522689976729453, 'resolution': 0.115275272205472, 'transform_tolerance': 0.6049120346084238, 'update_frequency': 2.8797272071242332, 'cost_scaling_factor': 13.70199497975409, 'inflation_radius': 1.330710470303893, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
68,32.72,0.58,0.87,0,0.8,0.88,"{'controller_frequency': 6.651008702814579, 'planner_patience': 4.714490298181772, 'controller_patience': 3.1374403052031994, 'conservative_reset_dist': 4.672031655907631, 'acc_lim_theta': 2.97209000447765, 'acc_lim_trans': 0.43173146769404414, 'acc_lim_x': 3.0962593369185925, 'forward_point_distance': 0.3522558132186532, 'goal_distance_bias': 10.779154594056308, 'max_scaling_factor': 0.33181263506412506, 'max_vel_theta': 0.8605665289796889, 'max_vel_trans': 0.6921420031227171, 'max_vel_x': 0.5183725066948682, 'min_vel_theta': 2.914828740991652, 'min_vel_trans': 0.10830141166225077, 'min_vel_x': -0.08049744721502064, 'occdist_scale': 0.13568711904808878, 'oscillation_reset_angle': 0.467532130330801, 'path_distance_bias': 23.975600488483906, 'scaling_speed': 0.28351133074611423, 'sim_granularity': 0.03901683261618018, 'sim_time': 3.345135571435094, 'stop_time_buffer': 0.7006722483783959, 'theta_stopped_vel': 0.1338809447363019, 'trans_stopped_vel': 0.14837937960401176, 'vth_samples': 25, 'vx_samples': 10, 'vy_samples': 3, 'publish_frequency': 2.9373478181660175, 'resolution': 0.0856942935474217, 'transform_tolerance': 0.33889512270689015, 'update_frequency': 3.3447292344644666, 'cost_scaling_factor': 12.227903822436929, 'inflation_radius': 1.1320877283811568, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
69,38.16,0.15,0.66,1,1.0,0.9,"{'controller_frequency': 5.6780064740524985, 'planner_patience': 6.0626545481704195, 'controller_patience': 6.362813797792647, 'conservative_reset_dist': 2.2235367880434977, 'acc_lim_theta': 3.146501734461226, 'acc_lim_trans': 0.43250265499379736, 'acc_lim_x': 3.614365092144179, 'forward_point_distance': 0.392968955742054, 'goal_distance_bias': 31.751177610129123, 'max_scaling_factor': 0.14084400798336025, 'max_vel_theta': 1.0961737765623623, 'max_vel_trans': 0.6121774320466244, 'max_vel_x': 0.39420458222709537, 'min_vel_theta': 2.8407147135935955, 'min_vel_trans': 0.19198459658916048, 'min_vel_x': -0.1568707846277983, 'occdist_scale': 0.32724750915947187, 'oscillation_reset_angle': 0.1465643678779149, 'path_distance_bias': 40.10316912460614, 'scaling_speed': 0.15969853994766933, 'sim_granularity': 0.032133098032073495, 'sim_time': 0.959597601534389, 'stop_time_buffer': 0.27903312924899054, 'theta_stopped_vel': 0.07660431648340896, 'trans_stopped_vel': 0.12878238790906887, 'vth_samples': 25, 'vx_samples': 5, 'vy_samples': 5, 'publish_frequency': 3.3767658608349556, 'resolution': 0.027092480969941626, 'transform_tolerance': 1.634022003369699, 'update_frequency': 2.610682278869313, 'cost_scaling_factor': 16.683187225643408, 'inflation_radius': 1.381861536268581, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
70,26.76,1.69,0.96,0,0.6,0.83,"{'controller_frequency': 6.375818317069127, 'planner_patience': 4.443850266072482, 'controller_patience': 4.093115602087805, 'conservative_reset_dist': 3.6589865608520853, 'acc_lim_theta': 3.5699567137198303, 'acc_lim_trans': 0.2617238945952225, 'acc_lim_x': 2.2924857236484377, 'forward_point_distance': 0.4416739121439731, 'goal_distance_bias': 8.809947967811544, 'max_scaling_factor': 0.3949992168753861, 'max_vel_theta': 1.6005960389793903, 'max_vel_trans': 0.5938074838220895, 'max_vel_x': 0.41319578579488403, 'min_vel_theta': 2.1634012987253506, 'min_vel_trans': 0.1745966655820505, 'min_vel_x': -0.10392641219410892, 'occdist_scale': 0.1721657855064293, 'oscillation_reset_angle': 0.3115897799503976, 'path_distance_bias': 17.4775962565026, 'scaling_speed': 0.29448507586973693, 'sim_granularity': 0.031735327664568935, 'sim_time': 0.7644041102813319, 'stop_time_buffer': 1.0267209866756686, 'theta_stopped_vel': 0.06688391784758034, 'trans_stopped_vel': 0.07954569731815225, 'vth_samples': 16, 'vx_samples': 9, 'vy_samples': 8, 'publish_frequency': 4.6562392139990685, 'resolution': 0.06316577430133692, 'transform_tolerance': 1.0089894949946738, 'update_frequency': 3.5320013895644045, 'cost_scaling_factor': 8.576687282419844, 'inflation_radius': 0.989419204105616, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
