Iteration,Energy,Positional_error,Obstacle_distance,Task success,RNS,HV,Parameters
54,78.44,1.33,0.77,0,0.4,0.73,"{'controller_frequency': 5.450088407844305, 'planner_patience': 3.8113326020538807, 'controller_patience': 5.447782903909683, 'conservative_reset_dist': 2.738382250070572, 'acc_lim_theta': 3.583694248087704, 'acc_lim_trans': 0.15498690977692606, 'acc_lim_x': 1.0765258148312569, 'forward_point_distance': 0.2689745048061013, 'goal_distance_bias': 18.006927664391696, 'max_scaling_factor': 0.26165785230696204, 'max_vel_theta': 1.3166749929077923, 'max_vel_trans': 0.6068840857129544, 'max_vel_x': 0.6898196619004011, 'min_vel_theta': 2.388155445456505, 'min_vel_trans': 0.1338541066274047, 'min_vel_x': -0.07487694472074508, 'occdist_scale': 0.24881123094819485, 'oscillation_reset_angle': 0.40895957425236706, 'path_distance_bias': 42.86797430366278, 'scaling_speed': 0.23814161159098146, 'sim_granularity': 0.015780877545475958, 'sim_time': 1.4718466084450483, 'stop_time_buffer': 1.3976982163265348, 'theta_stopped_vel': 0.07429239088669419, 'trans_stopped_vel': 0.13495765887200833, 'vth_samples': 23, 'vx_samples': 8, 'vy_samples': 6, 'publish_frequency': 5.552163565531373, 'resolution': 0.11932934087701143, 'transform_tolerance': 1.3581741830334066, 'update_frequency': 1.0273456005379558, 'cost_scaling_factor': 13.664650560356677, 'inflation_radius': 1.317414928972721, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
55,96.0,1.64,0.74,0,0.6,0.68,"{'controller_frequency': 4.178903620690107, 'planner_patience': 4.950285200029612, 'controller_patience': 6.347948454320431, 'conservative_reset_dist': 3.96332686021924, 'acc_lim_theta': 5.092261337395758, 'acc_lim_trans': 0.4168244384229184, 'acc_lim_x': 4.814210269600153, 'forward_point_distance': 0.4405186026357114, 'goal_distance_bias': 18.534638294950128, 'max_scaling_factor': 0.2516696091741324, 'max_vel_theta': 0.7861647331155837, 'max_vel_trans': 0.3528782591689378, 'max_vel_x': 0.4434654589276761, 'min_vel_theta': 2.153544656932354, 'min_vel_trans': 0.16408325936645268, 'min_vel_x': -0.050377834215760225, 'occdist_scale': 0.1874047549441457, 'oscillation_reset_angle': 0.4949025128036738, 'path_distance_bias': 14.370235651731491, 'scaling_speed': 0.19452779293060302, 'sim_granularity': 0.027329281428828834, 'sim_time': 2.4289621198549867, 'stop_time_buffer': 1.3392016937956215, 'theta_stopped_vel': 0.1280744280666113, 'trans_stopped_vel': 0.0852489423006773, 'vth_samples': 24, 'vx_samples': 7, 'vy_samples': 9, 'publish_frequency': 2.941116931848228, 'resolution': 0.11323982330970467, 'transform_tolerance': 1.3616286201402545, 'update_frequency': 4.830993766896427, 'cost_scaling_factor': 16.228802056983113, 'inflation_radius': 1.0266100868582726, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
56,52.04,1.78,0.67,0,0.2,0.77,"{'controller_frequency': 4.3104343339800835, 'planner_patience': 3.7786635272204876, 'controller_patience': 3.8103168457746506, 'conservative_reset_dist': 2.967415250837803, 'acc_lim_theta': 1.7500732691958547, 'acc_lim_trans': 0.3132545176893473, 'acc_lim_x': 1.4197626635432243, 'forward_point_distance': 0.6788891888223588, 'goal_distance_bias': 31.349723003804684, 'max_scaling_factor': 0.10149392411112786, 'max_vel_theta': 0.7680802377872169, 'max_vel_trans': 0.3222131783142686, 'max_vel_x': 0.6911885624751448, 'min_vel_theta': 2.8054608344100416, 'min_vel_trans': 0.1568822892382741, 'min_vel_x': -0.014632716961204995, 'occdist_scale': 0.40335468710400163, 'oscillation_reset_angle': 0.18987655416131022, 'path_distance_bias': 38.59677217900753, 'scaling_speed': 0.27049982044845816, 'sim_granularity': 0.030220824060961604, 'sim_time': 0.6702387388795614, 'stop_time_buffer': 0.29773454200476407, 'theta_stopped_vel': 0.1447051984257996, 'trans_stopped_vel': 0.08667639093473553, 'vth_samples': 21, 'vx_samples': 10, 'vy_samples': 4, 'publish_frequency': 4.514279099181294, 'resolution': 0.0839389667287469, 'transform_tolerance': 1.9134008754044771, 'update_frequency': 2.8256359361112118, 'cost_scaling_factor': 19.227239369414747, 'inflation_radius': 0.5830705404281615, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
57,73.92,3.44,0.85,0,0.2,0.63,"{'controller_frequency': 3.7751492522656918, 'planner_patience': 3.6360282339155674, 'controller_patience': 3.030136726796627, 'conservative_reset_dist': 4.8554282039403915, 'acc_lim_theta': 3.503348092362285, 'acc_lim_trans': 0.4707205515354872, 'acc_lim_x': 4.472310785204172, 'forward_point_distance': 0.5208361166529357, 'goal_distance_bias': 35.96367059741169, 'max_scaling_factor': 0.42271374762058256, 'max_vel_theta': 0.9305757354013622, 'max_vel_trans': 0.5887153579853475, 'max_vel_x': 0.517562787188217, 'min_vel_theta': 2.445825733244419, 'min_vel_trans': 0.1379032038152218, 'min_vel_x': -0.06669486863538623, 'occdist_scale': 0.35661311764270065, 'oscillation_reset_angle': 0.13927811086177827, 'path_distance_bias': 23.449833020567894, 'scaling_speed': 0.20805354733020065, 'sim_granularity': 0.021103391731157897, 'sim_time': 1.077045795507729, 'stop_time_buffer': 0.8163340492174028, 'theta_stopped_vel': 0.05828081946820021, 'trans_stopped_vel': 0.09357066797092556, 'vth_samples': 27, 'vx_samples': 4, 'vy_samples': 8, 'publish_frequency': 4.370564221404493, 'resolution': 0.1257106629945338, 'transform_tolerance': 0.5369097832590342, 'update_frequency': 5.351679557003081, 'cost_scaling_factor': 16.459733398631215, 'inflation_radius': 1.4952825989574194, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
58,95.44,0.18,0.62,0,0.4,0.75,"{'controller_frequency': 3.1890917606651783, 'planner_patience': 4.43381655216217, 'controller_patience': 3.4505863934755325, 'conservative_reset_dist': 4.77412860840559, 'acc_lim_theta': 3.769648267142475, 'acc_lim_trans': 0.2528653107583523, 'acc_lim_x': 2.3098769038915634, 'forward_point_distance': 0.7097082770429551, 'goal_distance_bias': 22.97317048534751, 'max_scaling_factor': 0.362225367128849, 'max_vel_theta': 1.0996885360218585, 'max_vel_trans': 0.5057396391872316, 'max_vel_x': 0.48315209029242395, 'min_vel_theta': 2.655669984407723, 'min_vel_trans': 0.19494706057012082, 'min_vel_x': -0.11077439384534954, 'occdist_scale': 0.2690958087798208, 'oscillation_reset_angle': 0.49046482183039186, 'path_distance_bias': 46.80455207824707, 'scaling_speed': 0.15368988942354916, 'sim_granularity': 0.024836251689121125, 'sim_time': 2.546049615368247, 'stop_time_buffer': 0.35081306174397464, 'theta_stopped_vel': 0.059471890423446895, 'trans_stopped_vel': 0.11254198662936687, 'vth_samples': 14, 'vx_samples': 6, 'vy_samples': 15, 'publish_frequency': 2.999408765695989, 'resolution': 0.0221131825260818, 'transform_tolerance': 1.0598025683313608, 'update_frequency': 4.045073584653437, 'cost_scaling_factor': 13.216214463114738, 'inflation_radius': 0.9528647214174271, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
59,53.36,5.64,1.06,0,0.0,0.54,"{'controller_frequency': 4.5231695137917995, 'planner_patience': 3.599647179245949, 'controller_patience': 4.713004991412163, 'conservative_reset_dist': 1.3669412806630135, 'acc_lim_theta': 2.6784910786896945, 'acc_lim_trans': 0.3564100842922926, 'acc_lim_x': 3.2511082254350185, 'forward_point_distance': 0.22602246459573508, 'goal_distance_bias': 38.72744076885283, 'max_scaling_factor': 0.3767029535025358, 'max_vel_theta': 1.2716657361015677, 'max_vel_trans': 0.6978841767646372, 'max_vel_x': 0.4863230417948216, 'min_vel_theta': 2.434170671738684, 'min_vel_trans': 0.10654185749590397, 'min_vel_x': -0.23983144378289578, 'occdist_scale': 0.44758510291576387, 'oscillation_reset_angle': 0.231302160397172, 'path_distance_bias': 43.73029664158821, 'scaling_speed': 0.3427644712850451, 'sim_granularity': 0.032353937169536946, 'sim_time': 2.368905113078654, 'stop_time_buffer': 0.836358025856316, 'theta_stopped_vel': 0.1261808170005679, 'trans_stopped_vel': 0.08517534462735057, 'vth_samples': 22, 'vx_samples': 8, 'vy_samples': 6, 'publish_frequency': 4.269524350762367, 'resolution': 0.09614875110797584, 'transform_tolerance': 1.8544599995017053, 'update_frequency': 4.710374622605741, 'cost_scaling_factor': 4.818294696509838, 'inflation_radius': 1.07105946354568, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
60,92.56,3.23,0.53,0,0.2,0.6,"{'controller_frequency': 6.275790896266699, 'planner_patience': 5.418860379606485, 'controller_patience': 6.972321514040232, 'conservative_reset_dist': 1.9270313903689384, 'acc_lim_theta': 5.137587163224817, 'acc_lim_trans': 0.23687257654964924, 'acc_lim_x': 3.6018822863698006, 'forward_point_distance': 0.6252679828554392, 'goal_distance_bias': 29.64854925405234, 'max_scaling_factor': 0.28269043788313863, 'max_vel_theta': 1.2544440291821957, 'max_vel_trans': 0.7374112636316568, 'max_vel_x': 0.35034442828036844, 'min_vel_theta': 1.848651358857751, 'min_vel_trans': 0.17737518334761262, 'min_vel_x': -0.18097490994259713, 'occdist_scale': 0.18882858506403866, 'oscillation_reset_angle': 0.17789201512932779, 'path_distance_bias': 28.130138143897057, 'scaling_speed': 0.18009854033589362, 'sim_granularity': 0.019465135121718047, 'sim_time': 1.278587318956852, 'stop_time_buffer': 1.1885679956525563, 'theta_stopped_vel': 0.0930531995370984, 'trans_stopped_vel': 0.1112473645247519, 'vth_samples': 15, 'vx_samples': 4, 'vy_samples': 6, 'publish_frequency': 2.727423183619976, 'resolution': 0.05246258683502675, 'transform_tolerance': 1.5945067156106234, 'update_frequency': 3.592190755531192, 'cost_scaling_factor': 8.358123750425875, 'inflation_radius': 1.3437993887811899, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
61,88.04,2.2,0.92,0,0.2,0.67,"{'controller_frequency': 6.946186907589436, 'planner_patience': 5.737937144935131, 'controller_patience': 3.035169567912817, 'conservative_reset_dist': 1.3805101178586483, 'acc_lim_theta': 4.822594011202455, 'acc_lim_trans': 0.3134855110198259, 'acc_lim_x': 1.0230995789170265, 'forward_point_distance': 0.47926878267899153, 'goal_distance_bias': 37.20384929329157, 'max_scaling_factor': 0.4591622028499842, 'max_vel_theta': 0.6752500650472939, 'max_vel_trans': 0.7367261641658842, 'max_vel_x': 0.4149958587717265, 'min_vel_theta': 1.705067288596183, 'min_vel_trans': 0.1484033865854144, 'min_vel_x': -0.19485160410404206, 'occdist_scale': 0.17692266493104397, 'oscillation_reset_angle': 0.2961500909179449, 'path_distance_bias': 10.688280276954174, 'scaling_speed': 0.3471622934564948, 'sim_granularity': 0.04251941476017236, 'sim_time': 0.6902933390811086, 'stop_time_buffer': 0.4489292444661259, 'theta_stopped_vel': 0.1144225049763918, 'trans_stopped_vel': 0.05820924257859588, 'vth_samples': 25, 'vx_samples': 8, 'vy_samples': 6, 'publish_frequency': 1.0092785153537989, 'resolution': 0.03159104274585843, 'transform_tolerance': 0.5754631096497178, 'update_frequency': 3.6327783428132534, 'cost_scaling_factor': 15.57602822035551, 'inflation_radius': 1.2364607010036706, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
62,88.56,1.33,0.8,0,0.4,0.71,"{'controller_frequency': 6.062406085431576, 'planner_patience': 3.387014739215374, 'controller_patience': 5.929306574165821, 'conservative_reset_dist': 2.44748143106699, 'acc_lim_theta': 4.9444302239455284, 'acc_lim_trans': 0.24639279283583165, 'acc_lim_x': 4.47826275229454, 'forward_point_distance': 0.5983710316009819, 'goal_distance_bias': 30.008135098032653, 'max_scaling_factor': 0.3879122119396925, 'max_vel_theta': 1.4506575693376362, 'max_vel_trans': 0.6774532379116863, 'max_vel_x': 0.5397270797286182, 'min_vel_theta': 2.9738542875275016, 'min_vel_trans': 0.14709859881550075, 'min_vel_x': -0.2922740665264428, 'occdist_scale': 0.3973017556592822, 'oscillation_reset_angle': 0.49491246193647387, 'path_distance_bias': 13.065985329449177, 'scaling_speed': 0.27539583630859854, 'sim_granularity': 0.042265116563066835, 'sim_time': 2.099966561421752, 'stop_time_buffer': 0.5579650735482573, 'theta_stopped_vel': 0.07899631075561046, 'trans_stopped_vel': 0.100124625954777, 'vth_samples': 23, 'vx_samples': 3, 'vy_samples': 4, 'publish_frequency': 1.2971600508317351, 'resolution': 0.14339157223701476, 'transform_tolerance': 1.8986774506047368, 'update_frequency': 1.90205158572644, 'cost_scaling_factor': 17.58931971900165, 'inflation_radius': 0.5684035465121269, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
63,43.36,3.75,0.4,0,0.2,0.67,"{'controller_frequency': 4.429706834256649, 'planner_patience': 5.348042942583561, 'controller_patience': 3.229291196912527, 'conservative_reset_dist': 2.0474981889128685, 'acc_lim_theta': 2.950652749370784, 'acc_lim_trans': 0.36339019685983664, 'acc_lim_x': 1.7955489791929722, 'forward_point_distance': 0.6071959993802011, 'goal_distance_bias': 13.656084318645298, 'max_scaling_factor': 0.2947396792471409, 'max_vel_theta': 0.5222511575557292, 'max_vel_trans': 0.7092691058758647, 'max_vel_x': 0.6197316598612815, 'min_vel_theta': 1.8739600223489106, 'min_vel_trans': 0.17347482582554222, 'min_vel_x': -0.25845837648957964, 'occdist_scale': 0.4029618273023516, 'oscillation_reset_angle': 0.17929021641612053, 'path_distance_bias': 34.53625716269016, 'scaling_speed': 0.21357169821858404, 'sim_granularity': 0.03910713815130293, 'sim_time': 1.830400850623846, 'stop_time_buffer': 0.8063622716814279, 'theta_stopped_vel': 0.11279549961909652, 'trans_stopped_vel': 0.07997132064774633, 'vth_samples': 22, 'vx_samples': 6, 'vy_samples': 3, 'publish_frequency': 1.298790861852467, 'resolution': 0.0836684011016041, 'transform_tolerance': 1.2766153382137417, 'update_frequency': 3.804211303591728, 'cost_scaling_factor': 19.463284886442125, 'inflation_radius': 0.49713905230164523, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
64,113.84,3.45,0.86,0,0.2,0.55,"{'controller_frequency': 5.6193419471383095, 'planner_patience': 3.717405427247286, 'controller_patience': 4.304830718785524, 'conservative_reset_dist': 2.004537358880043, 'acc_lim_theta': 5.134023864660412, 'acc_lim_trans': 0.4134349625557662, 'acc_lim_x': 1.897124070674181, 'forward_point_distance': 0.2586415967904031, 'goal_distance_bias': 19.183484595268965, 'max_scaling_factor': 0.37360003665089614, 'max_vel_theta': 1.260276558343321, 'max_vel_trans': 0.4068292565178126, 'max_vel_x': 0.6967898308765144, 'min_vel_theta': 2.5145996510982513, 'min_vel_trans': 0.1804585088044405, 'min_vel_x': -0.2564069738611579, 'occdist_scale': 0.08367321807891132, 'oscillation_reset_angle': 0.14449175484478474, 'path_distance_bias': 29.80796340852976, 'scaling_speed': 0.34481071345508096, 'sim_granularity': 0.021691455664113162, 'sim_time': 1.7235919935628772, 'stop_time_buffer': 0.9644002862274647, 'theta_stopped_vel': 0.050735328998416665, 'trans_stopped_vel': 0.089526925701648, 'vth_samples': 21, 'vx_samples': 3, 'vy_samples': 3, 'publish_frequency': 3.1675346372649074, 'resolution': 0.09835241977125407, 'transform_tolerance': 0.8626615384593606, 'update_frequency': 5.905028948560357, 'cost_scaling_factor': 8.689422907307744, 'inflation_radius': 0.7745142504572868, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
65,176.24,1.62,0.78,0,0.4,0.5,"{'controller_frequency': 5.787271689623594, 'planner_patience': 5.051321737468243, 'controller_patience': 3.036422312259674, 'conservative_reset_dist': 3.2257582806050777, 'acc_lim_theta': 2.7296830799430607, 'acc_lim_trans': 0.37176704630255697, 'acc_lim_x': 1.119311761111021, 'forward_point_distance': 0.5877388663589954, 'goal_distance_bias': 9.646526575088501, 'max_scaling_factor': 0.12602723017334938, 'max_vel_theta': 1.9422670267522335, 'max_vel_trans': 0.32554659037850797, 'max_vel_x': 0.7053796513471753, 'min_vel_theta': 2.8214914393611252, 'min_vel_trans': 0.10894735427573324, 'min_vel_x': -0.28490850571542975, 'occdist_scale': 0.1048584825359285, 'oscillation_reset_angle': 0.11952148750424385, 'path_distance_bias': 16.68977752327919, 'scaling_speed': 0.19923164788633585, 'sim_granularity': 0.022883014334365723, 'sim_time': 2.740336020477116, 'stop_time_buffer': 1.1976559104397893, 'theta_stopped_vel': 0.06697181230410934, 'trans_stopped_vel': 0.13765236623585225, 'vth_samples': 19, 'vx_samples': 6, 'vy_samples': 15, 'publish_frequency': 4.331897114403546, 'resolution': 0.050313876718282705, 'transform_tolerance': 1.3531647218391298, 'update_frequency': 5.7236041678115726, 'cost_scaling_factor': 8.165533170104027, 'inflation_radius': 1.4493980001658202, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
66,104.32,0.69,0.69,0,0.4,0.71,"{'controller_frequency': 4.359555758535862, 'planner_patience': 3.8479399792850018, 'controller_patience': 5.420857295393944, 'conservative_reset_dist': 2.440647166222334, 'acc_lim_theta': 1.9301628219895064, 'acc_lim_trans': 0.24228534922003747, 'acc_lim_x': 1.8473169319331646, 'forward_point_distance': 0.5745899876579642, 'goal_distance_bias': 15.52259812131524, 'max_scaling_factor': 0.3742568287998438, 'max_vel_theta': 0.735703996848315, 'max_vel_trans': 0.593841602979228, 'max_vel_x': 0.740274736750871, 'min_vel_theta': 2.5442939708009362, 'min_vel_trans': 0.17009490951895714, 'min_vel_x': -0.13589130090549587, 'occdist_scale': 0.47965647308155895, 'oscillation_reset_angle': 0.4686706259846688, 'path_distance_bias': 49.93481181561947, 'scaling_speed': 0.19385646320879457, 'sim_granularity': 0.0429593442287296, 'sim_time': 2.3743292717263103, 'stop_time_buffer': 0.7576784985139965, 'theta_stopped_vel': 0.12432657340541482, 'trans_stopped_vel': 0.1180457841604948, 'vth_samples': 25, 'vx_samples': 3, 'vy_samples': 9, 'publish_frequency': 5.802002473734319, 'resolution': 0.04080749679356814, 'transform_tolerance': 1.6301058670505881, 'update_frequency': 1.9898311970755458, 'cost_scaling_factor': 19.440626309253275, 'inflation_radius': 0.9744827572256327, 'planner_frequency': 0.0, 'oscillation_timeout': 5.0, 'oscillation_distance': 0.5, 'acc_lim_y': 0.0, 'angular_sim_granularity': 0.1, 'max_vel_y': 0.0, 'min_vel_y': 0.0, 'oscillation_reset_dist': 0.25, 'twirling_scale': 0, 'xy_goal_tolerance': 0.2, 'yaw_goal_tolerance': 0.1}"
